title,link,description,title_nouns,desc_nouns,all_nouns
2박3일 경주여행코스 추천,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=459771722&qb=6rK97KO87Jes7ZaJ&enc=utf8,뚜벅이 위한 경주여행 코스 추천 부탁드려요 세분이 오붓하게 경주여행 계획하고 계시는군요 대중교통을 이용해서 돌아볼 생각이시라면 가볍게 코스를 짜보시는것도 좋을거 같습니다 1,"['박', '일', '경주', '여행', '코스', '추천']","['경주', '여행', '코스', '추천', '부탁', '분', '경주', '여행', '계획', '대중교통', '이용', '생각', '코스', '것', '거']","['박', '일', '경주', '여행', '코스', '추천', '경주', '여행', '코스', '추천', '부탁', '분', '경주', '여행', '계획', '대중교통', '이용', '생각', '코스', '것', '거']"
경주 여행 코스 추천,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=436970450&qb=6rK97KO87Jes7ZaJ&enc=utf8,경주여행 코스 추천가족 안녕하세요 무계획 이 루트로 실행하면 실패없는 경주여행지를 소개해드릴까 합니다 ㅎㅎ 한번 보시고 마음에 드신다면 채택 부탁드립니다,"['경주', '여행', '코스', '추천']","['경주', '여행', '코스', '추천', '가족', '안녕', '계획', '루트', '실행', '실패', '경주', '여행지', '소개', '번', '마음', '다면', '채택', '부탁']","['경주', '여행', '코스', '추천', '경주', '여행', '코스', '추천', '가족', '안녕', '계획', '루트', '실행', '실패', '경주', '여행지', '소개', '번', '마음', '다면', '채택', '부탁']"
경주 여행 중 꼭 가봐야 할 맛집 리스트는 무엇인가요,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40702&docId=486313613&qb=6rK97KO87Jes7ZaJ&enc=utf8,경주 여행을 계획 중이며 필수 방문 맛집과 핫플레이스를 알고 싶습니다 현지인들이 추천하는 숨은 명소나 경주 여행 시 꼭 가봐야 할 맛집은 황남빵 경주식당 잔치국수 교동법주 신라밀면이에요 핫플레이스는 경주 불국사와,"['경주', '여행', '중', '맛집', '리스트', '무엇']","['경주', '여행', '계획', '중', '필수', '방문', '맛집', '핫', '플레이스', '현지인', '추천', '숨', '명소', '경주', '여행', '시', '맛집', '황남빵', '경주', '식당', '잔치국수', '교동', '법주', '신라', '밀면', '플레이스', '경주', '불국사']","['경주', '여행', '중', '맛집', '리스트', '무엇', '경주', '여행', '계획', '중', '필수', '방문', '맛집', '핫', '플레이스', '현지인', '추천', '숨', '명소', '경주', '여행', '시', '맛집', '황남빵', '경주', '식당', '잔치국수', '교동', '법주', '신라', '밀면', '플레이스', '경주', '불국사']"
경주 여행일정 도와주세요,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=407408414&qb=6rK97KO87Jes7ZaJ&enc=utf8,그냥 최소한의 움직임으로 이틀동안 다녀올 수 있는 경주 여행 코스좀 알려주세요 예쁜 카페도 추천 질문하신 경주 여행일정 관련 답변 드리도록 하겠습니다 질문자님께서 원하신대로 최대한 여유로운 경주 여행 일정을 준비해,"['경주', '여행', '일정']","['최소한', '움직임', '이틀', '동안', '수', '경주', '여행', '코스', '카페', '추천', '질문', '경주', '여행', '일정', '관련', '답변', '질', '문자', '원', '대로', '최대한', '여유', '경주', '여행', '일정', '준비']","['경주', '여행', '일정', '최소한', '움직임', '이틀', '동안', '수', '경주', '여행', '코스', '카페', '추천', '질문', '경주', '여행', '일정', '관련', '답변', '질', '문자', '원', '대로', '최대한', '여유', '경주', '여행', '일정', '준비']"
경주여행가려는데 추천좀요,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=407810074&qb=6rK97KO87Jes7ZaJ&enc=utf8,엄마혼자 초4초2 아들 둘 데리고 주중에 경주 여행 정도 경주여행을 다녀온 것 같은데요 구체적인 일정이 없어서 주요 경주여행 코스 맛집 숙소에 대한 제 경험담을 묶어서 소개할게요  경주여행 TIP 1 경주 여행코스는,"['경주', '여행', '추천']","['엄마', '혼자', '초', '아들', '둘', '중', '경주', '여행', '정도', '경주', '여행', '것', '구체', '일정', '경주', '여행', '코스', '맛집', '숙소', '경험담', '소개', '경주', '여행', '경주', '여행', '코스']","['경주', '여행', '추천', '엄마', '혼자', '초', '아들', '둘', '중', '경주', '여행', '정도', '경주', '여행', '것', '구체', '일정', '경주', '여행', '코스', '맛집', '숙소', '경험담', '소개', '경주', '여행', '경주', '여행', '코스']"
경주여행 추천,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=429923899&qb=6rK97KO87Jes7ZaJ&enc=utf8,경주여행지 좀 추천 해주세요 문의주신 경주 여행지 추천드릴게요 즐거운 경주 여행 되셨으면 좋겠어요 ㅎ 경북 경주 가볼만한곳 1 황성공원 2 양남주상절리 3 동궁과 월지 4 동궁원 5 황리단길 6 첨성대 7,"['경주', '여행', '추천']","['경주', '여행지', '추천', '문', '주신', '경주', '여행지', '추천', '경주', '여행', '경북', '경주', '만', '곳', '황성', '공원', '양남', '주상', '절리', '동궁', '월지', '동', '궁원', '황리', '길', '첨성대']","['경주', '여행', '추천', '경주', '여행지', '추천', '문', '주신', '경주', '여행지', '추천', '경주', '여행', '경북', '경주', '만', '곳', '황성', '공원', '양남', '주상', '절리', '동궁', '월지', '동', '궁원', '황리', '길', '첨성대']"
경주 여행코스질문,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=417017203&qb=6rK97KO87Jes7ZaJ&enc=utf8,경주여행을 가는데 예전에 가본적이 있어서 대충 지리적인건 아는데 질문하신 경주 여행 코스 관련 답변드리겠습니다 경주로의 1박 2일 여행을 2일 경주 여행 일정을 준비했어요 아래 첨부된 일정을 참고해 보시고 즐거운,"['경주', '여행', '코스', '질문']","['경주', '여행', '예전', '가본적', '지리', '건', '질문', '경주', '여행', '코스', '관련', '답변', '경주로', '박', '일', '여행', '일', '경주', '여행', '일정', '준비', '아래', '첨부', '일정', '참고']","['경주', '여행', '코스', '질문', '경주', '여행', '예전', '가본적', '지리', '건', '질문', '경주', '여행', '코스', '관련', '답변', '경주로', '박', '일', '여행', '일', '경주', '여행', '일정', '준비', '아래', '첨부', '일정', '참고']"
경주여행가는데 여행코스 추천이요,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=423661627&qb=6rK97KO87Jes7ZaJ&enc=utf8,제가 중3인데 중3이 좋아할만한 경주여행코스 추천이요 문의주신 경주 여행코스 추천드릴게요 재밌게 놀다 오셨으면 좋겠어요 ㅎ 경북 경주 가볼만한곳 1 황성공원 2 양남주상절리 3 동궁과 월지 4 동궁원 5,"['경주', '여행', '여행', '코스', '추천']","['제', '중', '중', '만', '경주', '여행', '코스', '추천', '문', '주신', '경주', '여행', '코스', '추천', '경북', '경주', '만', '곳', '황성', '공원', '양남', '주상', '절리', '동궁', '월지', '동', '궁원']","['경주', '여행', '여행', '코스', '추천', '제', '중', '중', '만', '경주', '여행', '코스', '추천', '문', '주신', '경주', '여행', '코스', '추천', '경북', '경주', '만', '곳', '황성', '공원', '양남', '주상', '절리', '동궁', '월지', '동', '궁원']"
엄마와경주여행,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90101&docId=442736977&qb=6rK97KO87Jes7ZaJ&enc=utf8,엄마와 경주여행 평일에 대중교통타고 가려고하는데요 일단불국사가고 도보대중교통 이용의 경주 여행 코스 의견 드려 볼께요 먼저 평일 어머니와 어머니와 행복한 경주 여행 되세요  경주 주요 관광지의 교통편도보 포함,"['엄마', '경주', '여행']","['엄마', '경주', '여행', '평일', '대중교통', '불국사', '도보', '대중교통', '이용', '경주', '여행', '코스', '의견', '평일', '어머니', '어머니', '행복', '경주', '여행', '경주', '주요', '관광지', '교통편', '도보', '포함']","['엄마', '경주', '여행', '엄마', '경주', '여행', '평일', '대중교통', '불국사', '도보', '대중교통', '이용', '경주', '여행', '코스', '의견', '평일', '어머니', '어머니', '행복', '경주', '여행', '경주', '주요', '관광지', '교통편', '도보', '포함']"
뚜벅이 경주 여행 1박 코스 추천 좀요,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=399331613&qb=6rK97KO87Jes7ZaJ&enc=utf8,여자친구랑 경주 여행을 가려고 하는데 뚜벅이로 돌아다닐 코스 좀 추천해주세요 경주월드는 제외하고요 그 여자친구와 가볼만한 경주여행코스 추천드릴게요 좋은하루 되세요 ㅎ 경주 가볼만한곳 1 경주,"['경주', '여행', '박', '코스', '추천']","['여자', '친구', '경주', '여행', '코스', '추천', '경주', '월드', '제외', '여자', '친구', '만', '경주', '여행', '코스', '추천', '하루', '경주', '만', '곳', '경주']","['경주', '여행', '박', '코스', '추천', '여자', '친구', '경주', '여행', '코스', '추천', '경주', '월드', '제외', '여자', '친구', '만', '경주', '여행', '코스', '추천', '하루', '경주', '만', '곳', '경주']"
경주여행 HELP,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=411320608&qb=6rK97KO87Jes7ZaJ&enc=utf8,2월18일부터 2월20일까지 2박3일로 가족들이랑 경주여행가려고 하는데 어딜가야할지모르겠어요 도와주세요ㅜㅠ 중1 경주 여행 추천지 입니다 경주월드 테마파크 경주 엑스포 대공원 경주 국립 박물관 경주 대원릉 동굴과월지,"['경주', '여행']","['월', '일', '월', '일', '박', '일', '가족', '경주', '여행', '어딜', '중', '경주', '여행', '추천', '지', '경주', '월드', '테마파크', '경주', '엑스포', '대공원', '경주', '국립', '박물관', '경주', '원릉', '동굴', '월지']","['경주', '여행', '월', '일', '월', '일', '박', '일', '가족', '경주', '여행', '어딜', '중', '경주', '여행', '추천', '지', '경주', '월드', '테마파크', '경주', '엑스포', '대공원', '경주', '국립', '박물관', '경주', '원릉', '동굴', '월지']"
뚜벅이 경주여행,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=443286794&qb=6rK97KO87Jes7ZaJ&enc=utf8,다음주 평일에 화 수 중 경주여행 가려고 했는데 시기상 뷰가 별로 일 거 같아서 고민입니다  혼자 뚜벅이 꽃피고 봄바람 살랑살랑 부는 4월달 경주여행 오푸스에서 즐겨보세요    전객실 개별바베큐장으로,"['경주', '여행']","['다음', '주', '평일', '화', '수', '중', '경주', '여행', '시기', '뷰', '거', '고민', '혼자', '꽃', '봄바람', '부', '월', '달', '경주', '여행', '오푸스', '객실', '개별', '바베큐', '장']","['경주', '여행', '다음', '주', '평일', '화', '수', '중', '경주', '여행', '시기', '뷰', '거', '고민', '혼자', '꽃', '봄바람', '부', '월', '달', '경주', '여행', '오푸스', '객실', '개별', '바베큐', '장']"
경주여행추천,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=399825700&qb=6rK97KO87Jes7ZaJ&enc=utf8,50대부부10월여행 경주여행1박2일코스 밤야경과숙소및먹거리추천부탁합니다 경주 여행을 계획 중이시군요 그럼 경주에서 가볼 만한 곳들 추천해드리겠습니다 첨성대 동궁과 월지 대릉원,"['경주', '여행', '추천']","['대', '부부', '월', '여행', '경주', '여행', '박', '일', '코스', '밤', '야경', '숙소', '먹거리', '추천', '부탁', '경주', '여행', '계획', '중', '경주', '만', '곳', '추천', '첨성대', '동궁', '월지', '대릉원']","['경주', '여행', '추천', '대', '부부', '월', '여행', '경주', '여행', '박', '일', '코스', '밤', '야경', '숙소', '먹거리', '추천', '부탁', '경주', '여행', '계획', '중', '경주', '만', '곳', '추천', '첨성대', '동궁', '월지', '대릉원']"
경주 여행코스 부탁드려요,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90111&docId=436222731&qb=6rK97KO87Jes7ZaJ&enc=utf8,출발합니다 경주 여행코스 부탁드립니다 숙소는 아직 예약안했어요 코스보고 근처 게스트하우스로 잡으려고요 안녕하세요 무계획 없이 이 루트로 가면 실패없는 경주여행,"['경주', '여행', '코스', '부탁']","['출발', '경주', '여행', '코스', '부탁', '숙소', '예약', '코스', '근처', '게스트', '하우스', '계획', '루트', '실패', '경주', '여행']","['경주', '여행', '코스', '부탁', '출발', '경주', '여행', '코스', '부탁', '숙소', '예약', '코스', '근처', '게스트', '하우스', '계획', '루트', '실패', '경주', '여행']"
아이와 경주여행코스 짜려고 하는데 동선 ㅠㅠㅠ어렵네요,https://kin.naver.com/qna/detail.naver?d1id=12&dirId=121102&docId=472108317&qb=6rK97KO87Jes7ZaJ&enc=utf8,가족들과 경주 여행 계획 중입니다 구성원은 남편저 4세7세 아이와 함께 합니다 첫째날강동워터파크 6시까지 보낼 아이와 함께하는 경주 여행 정말 좋을 것 같습니다 여행하는 동안 필요한 정보를 확인하실 수 있는 정보를,"['아이', '경주', '여행', '코스', '동선']","['가족', '경주', '여행', '계획', '중', '구성원', '남편', '세', '세', '아이', '첫째', '날', '워터', '파크', '시', '아이', '경주', '여행', '것', '여행', '동안', '필요', '정보', '확인', '수', '정보']","['아이', '경주', '여행', '코스', '동선', '가족', '경주', '여행', '계획', '중', '구성원', '남편', '세', '세', '아이', '첫째', '날', '워터', '파크', '시', '아이', '경주', '여행', '것', '여행', '동안', '필요', '정보', '확인', '수', '정보']"
