tm,avgTa,minTa,maxTa,sumRn,avgWs,avgRhm,avgTs,ddMefs,sumGsr,maxInsWs,sumSmlEv,avgTd,avgPs
2022-11-01,13.1,9.4,17.8,,1.8,73.5,13.9,,9.52,7.6,2.6,8.1,1021.8
2022-11-02,11.1,5.5,17.9,,1.7,57.1,11.9,,15.45,6.8,4.2,2.0,1020.8
2022-11-03,9.3,5.6,13.4,0.0,2.0,58.1,8.9,,5.36,9.0,2.4,1.3,1019.8
2022-11-04,4.9,1.6,9.8,,2.9,41.8,7.4,,15.6,9.8,3.9,-7.5,1023.5
2022-11-05,6.5,0.8,13.6,,1.7,51.3,7.4,,15.06,7.2,3.7,-3.6,1025.1
2022-11-06,9.6,3.7,16.4,,1.8,60.5,9.7,,14.19,5.5,3.4,1.8,1024.3
2022-11-07,11.4,6.1,16.6,0.0,1.7,64.5,11.3,,8.35,7.0,2.5,4.6,1022.8
2022-11-08,12.9,9.7,17.9,,1.5,68.3,13.1,,11.55,6.4,2.8,6.9,1024.4
2022-11-09,11.4,6.7,16.0,,1.5,76.0,10.7,,9.82,4.9,2.1,7.1,1025.2
2022-11-10,13.5,8.8,19.1,,1.3,74.5,12.8,,10.6,4.8,2.7,8.8,1024.5
2022-11-11,15.6,10.9,22.1,,1.8,62.5,13.7,,11.75,6.4,3.2,8.1,1024.7
2022-11-12,16.3,11.6,22.0,57.9,2.2,80.0,13.9,,6.93,9.9,2.0,12.5,1015.2
2022-11-13,10.3,8.7,17.3,,2.6,85.6,12.4,,3.61,10.4,1.0,7.9,1015.3
2022-11-14,9.7,5.9,13.8,,2.3,74.8,10.8,,8.25,8.6,2.3,5.1,1017.9
2022-11-15,8.1,4.0,12.3,1.6,2.0,77.4,8.4,,6.96,10.4,1.5,4.2,1016.9
2022-11-16,8.5,5.5,13.0,,1.7,71.3,8.1,,12.11,7.1,2.8,2.8,1020.3
2022-11-17,10.2,5.4,16.6,,1.6,64.6,8.6,,11.46,4.8,2.7,3.5,1023.8
2022-11-18,11.0,5.3,18.1,,1.6,69.6,8.8,,12.08,4.2,,5.1,1026.0
2022-11-19,12.9,8.7,19.2,,2.3,55.8,9.8,,11.5,7.4,3.4,3.9,1022.3
2022-11-20,13.7,9.5,20.2,,1.7,58.3,11.0,,11.85,5.3,3.3,5.4,1019.7
2022-11-21,11.8,9.3,16.2,,1.6,70.5,9.3,,6.36,7.6,1.7,6.4,1021.2
2022-11-22,10.7,7.0,13.7,0.0,1.9,69.9,9.1,,5.55,6.9,1.8,5.0,1020.7
2022-11-23,10.8,6.8,15.2,0.0,2.1,56.0,9.8,,11.6,8.4,3.3,1.9,1017.7
2022-11-24,9.4,5.9,14.1,,1.5,65.6,7.8,,9.32,5.2,2.2,3.1,1020.9
2022-11-25,12.3,7.1,17.8,1.7,3.0,67.1,9.7,,10.66,10.0,3.5,5.8,1016.8
2022-11-26,6.7,1.0,12.9,,3.0,52.4,5.9,,11.75,11.1,3.3,-3.1,1018.5
2022-11-27,5.4,-1.1,11.5,,2.4,43.1,3.2,,10.15,5.8,3.7,-6.5,1020.7
2022-11-28,12.3,7.5,15.0,19.5,2.7,65.5,9.2,,3.87,7.0,1.5,5.1,1014.0
2022-11-29,6.9,-1.6,15.0,3.8,3.5,67.0,8.6,,5.34,12.0,2.2,0.7,1017.5
2022-11-30,-5.4,-8.1,-1.6,,3.9,49.1,-0.6,,12.17,11.3,2.0,-14.5,1032.3
2022-12-01,-5.4,-9.4,-1.2,,2.4,43.4,-2.4,,10.23,7.7,1.7,-16.0,1032.1
2022-12-02,-2.5,-7.6,3.0,,1.7,42.0,-1.8,,11.87,5.4,2.4,-14.1,1030.1
2022-12-03,2.1,-0.3,7.0,1.1,2.6,70.5,1.3,1.0,6.28,9.6,1.6,-2.9,1025.4
2022-12-04,-3.5,-5.2,-0.2,,2.8,38.9,-1.1,,6.13,9.7,1.7,-15.7,1031.9
2022-12-05,-3.1,-7.0,1.9,,2.4,41.9,-2.0,,11.74,7.1,2.1,-14.5,1029.7
2022-12-06,0.9,-3.9,5.3,0.1,2.4,62.8,-0.2,0.3,9.16,12.5,1.9,-5.5,1023.0
2022-12-07,4.9,1.2,9.0,0.1,2.7,60.4,1.6,,9.89,12.2,2.3,-2.4,1023.0
2022-12-08,3.7,0.1,9.1,,1.4,57.5,1.4,,9.97,4.7,2.2,-4.7,1025.7
2022-12-09,4.5,0.9,10.2,0.0,2.0,60.8,2.5,,7.22,6.5,1.8,-2.5,1022.4
2022-12-10,2.6,-0.6,6.7,,1.3,46.5,1.0,,6.71,6.7,1.7,-8.1,1020.7
2022-12-11,1.6,-1.5,6.8,,1.8,52.5,0.6,,11.11,6.2,2.4,-7.5,1023.3
2022-12-12,2.0,-2.0,6.3,5.4,1.7,73.4,0.3,,5.05,6.6,1.2,-2.5,1019.8
2022-12-13,0.0,-6.4,3.1,0.6,3.5,70.8,1.0,0.8,4.85,15.0,1.3,-4.7,1018.3
2022-12-14,-8.4,-11.0,-4.9,,3.2,50.1,-3.7,,11.41,14.7,1.4,-16.9,1028.3
2022-12-15,-4.5,-8.5,-1.3,2.4,2.5,79.1,-1.7,4.4,2.17,9.0,0.6,-7.6,1024.9
2022-12-16,-6.3,-9.6,-2.2,,2.0,56.9,-2.0,,10.44,5.7,1.5,-13.9,1030.7
2022-12-17,-7.0,-9.8,-3.2,0.2,2.7,52.0,-3.5,0.3,10.46,11.1,1.7,-15.4,1025.5
2022-12-18,-9.5,-12.4,-5.6,,2.6,47.1,-5.1,,11.42,10.4,1.4,-18.8,1023.5
2022-12-19,-7.0,-12.0,-2.5,,1.7,55.6,-4.3,,8.93,6.0,1.3,-14.6,1027.1
2022-12-20,-3.2,-9.5,2.9,,2.2,55.8,-3.0,,10.1,5.9,1.8,-10.9,1026.4
2022-12-21,-0.1,-2.6,2.6,3.6,2.7,82.4,-0.6,3.5,2.48,9.6,0.7,-2.9,1011.9
2022-12-22,-7.8,-11.3,-2.6,,4.4,60.5,-2.6,,10.05,15.0,1.4,-14.2,1010.7
2022-12-23,-11.8,-13.7,-8.6,,4.3,60.5,-4.4,,10.76,12.3,1.0,-17.9,1014.1
2022-12-24,-8.4,-13.5,-2.0,,1.8,54.9,-4.3,,10.92,5.6,1.3,-16.0,1021.1
2022-12-25,-5.4,-9.6,0.2,,1.7,66.5,-4.6,,10.89,6.6,1.4,-10.8,1023.9
2022-12-26,-3.9,-7.9,1.7,,1.4,68.4,-4.1,,8.27,3.7,1.2,-9.1,1026.4
2022-12-27,-2.6,-7.3,3.3,,1.8,69.8,-3.2,,10.25,5.4,1.6,-7.5,1029.1
2022-12-28,-3.3,-6.0,0.1,0.1,2.5,58.1,-2.9,0.4,10.86,8.7,1.8,-10.7,1030.5
2022-12-29,-2.9,-7.8,2.1,0.0,1.7,56.3,-3.3,,10.88,5.1,1.7,-10.8,1032.5
2022-12-30,-1.8,-4.4,2.3,0.0,1.9,65.6,-2.2,,10.84,7.5,1.8,-7.7,1031.8
