id,year,month,day,obs_date,season_type,temperature,min_temp,max_temp,humidity,precipitation,wind_speed,is_flood_risk,actual_flood,data_quality,created_at,avg_temp,pressure,api_success_count,data_source
1442.0,2024.0,6,20.0,2024-06-20 00:00:00.000000,rainy,29.4,23.4,35.4,45.1,0.0,2.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1443.0,2024.0,6,21.0,2024-06-21 00:00:00.000000,rainy,28.1,22.9,33.9,49.8,0.0,2.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1444.0,2024.0,6,22.0,2024-06-22 00:00:00.000000,rainy,24.2,22.6,26.1,80.6,16.5,2.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1445.0,2024.0,6,23.0,2024-06-23 00:00:00.000000,rainy,25.1,22.5,30.1,79.5,5.1,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1446.0,2024.0,6,24.0,2024-06-24 00:00:00.000000,rainy,24.3,21.2,27.9,70.4,0.0,2.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1447.0,2024.0,6,25.0,2024-06-25 00:00:00.000000,rainy,22.9,19.1,27.2,61.9,0.0,3.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1448.0,2024.0,6,26.0,2024-06-26 00:00:00.000000,rainy,24.9,18.9,31.6,61.0,0.0,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1449.0,2024.0,6,27.0,2024-06-27 00:00:00.000000,rainy,26.3,20.6,31.6,55.0,0.0,1.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1450.0,2024.0,6,28.0,2024-06-28 00:00:00.000000,rainy,26.6,21.3,32.5,54.6,0.0,2.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1451.0,2024.0,6,29.0,2024-06-29 00:00:00.000000,rainy,26.7,21.6,32.3,65.1,38.3,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1452.0,2024.0,6,30.0,2024-06-30 00:00:00.000000,rainy,23.5,22.0,24.9,88.5,32.2,3.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1453.0,2024.0,7,1.0,2024-07-01 00:00:00.000000,rainy,26.3,22.0,31.3,69.1,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1454.0,2024.0,7,2.0,2024-07-02 00:00:00.000000,rainy,23.2,21.9,25.2,90.0,65.1,2.8,1,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1455.0,2024.0,7,3.0,2024-07-03 00:00:00.000000,rainy,24.7,23.6,25.9,80.3,0.8,3.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1456.0,2024.0,7,4.0,2024-07-04 00:00:00.000000,rainy,26.8,23.2,30.6,74.8,3.6,3.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1457.0,2024.0,7,5.0,2024-07-05 00:00:00.000000,rainy,23.4,21.3,26.1,80.5,4.1,3.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1458.0,2024.0,7,6.0,2024-07-06 00:00:00.000000,rainy,25.1,22.1,30.0,84.1,2.8,3.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1459.0,2024.0,7,7.0,2024-07-07 00:00:00.000000,rainy,24.4,21.5,28.2,85.1,28.7,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1460.0,2024.0,7,8.0,2024-07-08 00:00:00.000000,rainy,23.8,23.1,24.5,93.4,21.1,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1461.0,2024.0,7,9.0,2024-07-09 00:00:00.000000,rainy,24.5,22.7,26.7,86.9,0.3,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1462.0,2024.0,7,10.0,2024-07-10 00:00:00.000000,rainy,26.6,22.7,31.1,77.1,1.4,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1463.0,2024.0,7,11.0,2024-07-11 00:00:00.000000,rainy,25.7,23.3,28.9,79.6,0.0,2.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1464.0,2024.0,7,12.0,2024-07-12 00:00:00.000000,rainy,25.6,21.8,30.2,79.5,0.0,1.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1465.0,2024.0,7,13.0,2024-07-13 00:00:00.000000,rainy,28.1,23.5,33.3,70.0,0.0,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1466.0,2024.0,7,14.0,2024-07-14 00:00:00.000000,rainy,28.4,24.9,32.1,65.9,0.4,2.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1467.0,2024.0,7,15.0,2024-07-15 00:00:00.000000,rainy,28.4,24.5,31.3,64.6,0.0,2.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1468.0,2024.0,7,16.0,2024-07-16 00:00:00.000000,rainy,27.0,24.6,30.7,78.4,17.0,2.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1469.0,2024.0,7,17.0,2024-07-17 00:00:00.000000,rainy,25.4,24.1,28.1,91.6,98.8,2.5,1,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1470.0,2024.0,7,18.0,2024-07-18 00:00:00.000000,rainy,24.3,23.1,25.6,95.3,128.8,2.2,1,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1471.0,2024.0,7,19.0,2024-07-19 00:00:00.000000,rainy,27.0,24.2,30.8,80.1,0.1,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1472.0,2024.0,7,20.0,2024-07-20 00:00:00.000000,rainy,27.2,25.1,30.6,80.4,14.9,2.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1473.0,2024.0,7,21.0,2024-07-21 00:00:00.000000,rainy,26.5,22.5,29.8,83.6,8.5,3.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1474.0,2024.0,7,22.0,2024-07-22 00:00:00.000000,rainy,26.6,24.3,27.9,89.0,79.9,3.1,1,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1475.0,2024.0,7,23.0,2024-07-23 00:00:00.000000,rainy,26.4,25.8,27.3,87.9,2.0,3.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1476.0,2024.0,7,24.0,2024-07-24 00:00:00.000000,rainy,28.1,26.0,30.9,85.0,14.7,2.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1477.0,2024.0,7,25.0,2024-07-25 00:00:00.000000,rainy,28.8,25.4,32.2,79.8,25.3,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1478.0,2024.0,7,26.0,2024-07-26 00:00:00.000000,rainy,28.7,25.2,32.7,81.9,5.5,2.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1479.0,2024.0,7,27.0,2024-07-27 00:00:00.000000,rainy,28.9,27.5,31.7,83.6,33.5,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1480.0,2024.0,7,28.0,2024-07-28 00:00:00.000000,rainy,29.2,27.3,32.2,76.0,0.0,3.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1481.0,2024.0,7,29.0,2024-07-29 00:00:00.000000,rainy,27.4,26.8,27.8,84.0,0.0,3.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1482.0,2024.0,7,30.0,2024-07-30 00:00:00.000000,rainy,28.6,26.3,31.9,78.8,0.0,2.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1483.0,2024.0,7,31.0,2024-07-31 00:00:00.000000,rainy,29.4,27.0,33.3,74.5,0.0,2.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1484.0,2024.0,8,1.0,2024-08-01 00:00:00.000000,rainy,29.9,27.3,33.2,75.5,0.3,2.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1485.0,2024.0,8,2.0,2024-08-02 00:00:00.000000,rainy,29.6,28.2,32.5,79.4,0.0,2.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1486.0,2024.0,8,3.0,2024-08-03 00:00:00.000000,rainy,30.2,27.2,34.2,75.0,0.0,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1487.0,2024.0,8,4.0,2024-08-04 00:00:00.000000,rainy,31.8,27.3,36.2,69.3,0.0,1.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1488.0,2024.0,8,5.0,2024-08-05 00:00:00.000000,rainy,30.0,26.9,33.7,75.5,1.3,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1489.0,2024.0,8,6.0,2024-08-06 00:00:00.000000,rainy,29.5,25.6,33.5,74.8,0.0,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1490.0,2024.0,8,7.0,2024-08-07 00:00:00.000000,rainy,29.6,27.2,33.4,72.0,3.4,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1491.0,2024.0,8,8.0,2024-08-08 00:00:00.000000,rainy,28.5,26.9,31.6,77.5,0.0,1.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1492.0,2024.0,8,9.0,2024-08-09 00:00:00.000000,rainy,29.3,25.6,33.6,74.1,0.0,1.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1493.0,2024.0,8,10.0,2024-08-10 00:00:00.000000,rainy,30.0,26.4,33.6,70.8,0.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1494.0,2024.0,8,11.0,2024-08-11 00:00:00.000000,rainy,30.8,27.8,34.4,67.8,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1495.0,2024.0,8,12.0,2024-08-12 00:00:00.000000,rainy,31.1,28.2,34.1,70.5,0.0,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1496.0,2024.0,8,13.0,2024-08-13 00:00:00.000000,rainy,31.3,28.1,36.4,70.0,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1497.0,2024.0,8,14.0,2024-08-14 00:00:00.000000,rainy,30.0,27.3,34.9,73.0,3.0,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1498.0,2024.0,8,15.0,2024-08-15 00:00:00.000000,rainy,29.2,26.7,34.6,74.6,6.4,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1499.0,2024.0,8,16.0,2024-08-16 00:00:00.000000,rainy,29.8,26.8,34.3,69.4,0.0,2.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1500.0,2024.0,8,17.0,2024-08-17 00:00:00.000000,rainy,29.8,27.2,34.0,71.0,11.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:41,,,,
1501.0,2024.0,8,18.0,2024-08-18 00:00:00.000000,rainy,29.5,27.0,33.9,73.8,0.0,2.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1502.0,2024.0,8,19.0,2024-08-19 00:00:00.000000,rainy,29.7,26.3,35.3,72.3,2.3,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1503.0,2024.0,8,20.0,2024-08-20 00:00:00.000000,rainy,31.4,27.0,35.4,68.3,0.0,2.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1504.0,2024.0,8,21.0,2024-08-21 00:00:00.000000,rainy,28.4,26.9,30.8,85.9,42.2,3.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1505.0,2024.0,8,22.0,2024-08-22 00:00:00.000000,rainy,28.6,27.1,30.3,79.9,0.6,3.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1506.0,2024.0,8,23.0,2024-08-23 00:00:00.000000,rainy,28.4,26.4,31.8,73.5,0.0,2.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1507.0,2024.0,8,24.0,2024-08-24 00:00:00.000000,rainy,27.6,25.1,30.9,78.8,2.0,1.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1508.0,2024.0,8,25.0,2024-08-25 00:00:00.000000,rainy,28.5,24.9,32.7,76.6,0.0,1.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1509.0,2024.0,8,26.0,2024-08-26 00:00:00.000000,rainy,28.1,25.6,30.6,77.8,0.0,1.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1510.0,2024.0,8,27.0,2024-08-27 00:00:00.000000,rainy,26.5,24.6,30.3,69.8,0.3,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1511.0,2024.0,8,28.0,2024-08-28 00:00:00.000000,rainy,28.2,23.0,33.2,62.1,0.0,2.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1512.0,2024.0,8,29.0,2024-08-29 00:00:00.000000,rainy,28.4,23.4,33.5,61.0,0.0,3.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1513.0,2024.0,8,30.0,2024-08-30 00:00:00.000000,rainy,28.0,23.7,32.9,64.0,0.0,2.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1514.0,2024.0,8,31.0,2024-08-31 00:00:00.000000,rainy,27.6,22.6,33.0,65.6,0.0,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1515.0,2024.0,9,1.0,2024-09-01 00:00:00.000000,rainy,27.1,24.6,31.6,64.9,0.0,2.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1516.0,2024.0,9,2.0,2024-09-02 00:00:00.000000,rainy,24.5,22.2,26.9,73.6,2.7,2.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1517.0,2024.0,9,3.0,2024-09-03 00:00:00.000000,rainy,27.0,23.2,32.0,54.5,0.0,2.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1518.0,2024.0,9,4.0,2024-09-04 00:00:00.000000,rainy,27.9,23.2,33.3,61.4,0.0,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1519.0,2024.0,9,5.0,2024-09-05 00:00:00.000000,rainy,26.3,25.6,28.8,79.1,6.9,2.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1520.0,2024.0,9,6.0,2024-09-06 00:00:00.000000,rainy,24.0,23.3,25.7,79.3,0.7,2.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1521.0,2024.0,9,7.0,2024-09-07 00:00:00.000000,rainy,26.5,22.8,31.3,68.9,0.0,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1522.0,2024.0,9,8.0,2024-09-08 00:00:00.000000,rainy,27.2,22.6,32.8,69.6,0.0,1.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1523.0,2024.0,9,9.0,2024-09-09 00:00:00.000000,rainy,28.5,24.1,34.1,69.0,0.0,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1524.0,2024.0,9,10.0,2024-09-10 00:00:00.000000,rainy,29.4,25.6,33.9,67.3,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1525.0,2024.0,9,11.0,2024-09-11 00:00:00.000000,rainy,29.0,25.4,34.6,71.5,0.4,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1526.0,2024.0,9,12.0,2024-09-12 00:00:00.000000,rainy,25.4,24.8,27.1,91.5,32.7,2.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1527.0,2024.0,9,13.0,2024-09-13 00:00:00.000000,rainy,25.9,24.2,28.0,91.4,7.6,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1528.0,2024.0,9,14.0,2024-09-14 00:00:00.000000,rainy,28.0,25.2,32.2,80.3,0.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1529.0,2024.0,9,15.0,2024-09-15 00:00:00.000000,rainy,27.5,24.2,32.4,73.6,0.0,2.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1530.0,2024.0,9,16.0,2024-09-16 00:00:00.000000,rainy,26.8,21.3,32.2,74.0,9.5,2.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1531.0,2024.0,9,17.0,2024-09-17 00:00:00.000000,rainy,28.6,25.8,33.2,77.0,0.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1532.0,2024.0,9,18.0,2024-09-18 00:00:00.000000,rainy,29.4,26.5,33.6,76.8,0.7,1.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1533.0,2024.0,9,19.0,2024-09-19 00:00:00.000000,rainy,29.1,25.6,32.6,77.4,0.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1534.0,2024.0,9,20.0,2024-09-20 00:00:00.000000,rainy,25.0,17.9,28.6,89.8,54.5,2.4,1,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1535.0,2024.0,9,21.0,2024-09-21 00:00:00.000000,rainy,19.3,17.1,21.9,82.3,27.0,4.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1536.0,2024.0,9,22.0,2024-09-22 00:00:00.000000,rainy,21.0,16.9,26.7,67.4,0.0,2.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1537.0,2024.0,9,23.0,2024-09-23 00:00:00.000000,rainy,20.8,16.6,26.1,58.3,0.0,3.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1538.0,2024.0,9,24.0,2024-09-24 00:00:00.000000,rainy,21.0,15.6,26.9,57.9,0.0,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1539.0,2024.0,9,25.0,2024-09-25 00:00:00.000000,rainy,23.3,18.6,27.3,65.6,0.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1540.0,2024.0,9,26.0,2024-09-26 00:00:00.000000,rainy,23.6,21.1,28.0,75.1,1.2,1.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1541.0,2024.0,9,27.0,2024-09-27 00:00:00.000000,rainy,22.7,19.1,28.0,72.8,0.0,2.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1542.0,2024.0,9,28.0,2024-09-28 00:00:00.000000,rainy,23.2,19.2,27.9,59.3,0.0,3.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1543.0,2024.0,9,29.0,2024-09-29 00:00:00.000000,rainy,23.5,19.1,29.0,61.5,0.0,2.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1544.0,2024.0,9,30.0,2024-09-30 00:00:00.000000,rainy,23.0,18.3,28.5,63.0,0.0,2.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1545.0,2024.0,10,1.0,2024-10-01 00:00:00.000000,dry,18.3,13.3,21.7,67.5,2.5,2.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1546.0,2024.0,10,2.0,2024-10-02 00:00:00.000000,dry,14.9,11.6,19.9,48.8,0.0,2.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1547.0,2024.0,10,3.0,2024-10-03 00:00:00.000000,dry,16.4,10.8,22.5,59.0,0.0,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1548.0,2024.0,10,4.0,2024-10-04 00:00:00.000000,dry,17.6,11.9,24.2,60.0,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1549.0,2024.0,10,5.0,2024-10-05 00:00:00.000000,dry,17.5,11.6,24.4,60.4,0.0,1.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1550.0,2024.0,10,6.0,2024-10-06 00:00:00.000000,dry,15.4,12.3,17.9,73.5,0.0,1.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1551.0,2024.0,10,7.0,2024-10-07 00:00:00.000000,dry,16.9,14.0,20.7,73.9,0.0,1.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1552.0,2024.0,10,8.0,2024-10-08 00:00:00.000000,dry,17.7,12.7,23.9,73.9,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1553.0,2024.0,10,9.0,2024-10-09 00:00:00.000000,dry,18.8,13.9,24.4,64.1,0.0,2.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1554.0,2024.0,10,10.0,2024-10-10 00:00:00.000000,dry,18.8,15.3,24.1,66.3,0.0,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1555.0,2024.0,10,11.0,2024-10-11 00:00:00.000000,dry,18.6,13.9,24.4,68.8,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1556.0,2024.0,10,12.0,2024-10-12 00:00:00.000000,dry,18.3,13.4,24.7,60.6,0.0,1.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1557.0,2024.0,10,13.0,2024-10-13 00:00:00.000000,dry,18.3,12.6,22.6,67.0,0.0,2.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1558.0,2024.0,10,14.0,2024-10-14 00:00:00.000000,dry,19.3,17.6,21.5,70.3,0.0,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1559.0,2024.0,10,15.0,2024-10-15 00:00:00.000000,dry,19.2,17.6,21.9,85.0,0.5,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1560.0,2024.0,10,16.0,2024-10-16 00:00:00.000000,dry,18.2,14.4,24.2,76.9,0.0,1.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1561.0,2024.0,10,17.0,2024-10-17 00:00:00.000000,dry,19.0,13.8,25.7,70.4,0.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1562.0,2024.0,10,18.0,2024-10-18 00:00:00.000000,dry,17.4,16.2,18.8,86.1,47.1,2.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1563.0,2024.0,10,19.0,2024-10-19 00:00:00.000000,dry,16.6,12.4,21.1,75.0,1.0,3.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1564.0,2024.0,10,20.0,2024-10-20 00:00:00.000000,dry,13.4,10.5,17.8,56.0,0.0,3.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1565.0,2024.0,10,21.0,2024-10-21 00:00:00.000000,dry,14.8,9.7,19.3,66.4,0.0,2.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1566.0,2024.0,10,22.0,2024-10-22 00:00:00.000000,dry,15.5,14.9,16.6,90.8,20.6,2.0,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1567.0,2024.0,10,23.0,2024-10-23 00:00:00.000000,dry,12.7,9.4,15.5,75.3,2.3,3.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1568.0,2024.0,10,24.0,2024-10-24 00:00:00.000000,dry,12.5,7.1,18.4,71.4,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1569.0,2024.0,10,25.0,2024-10-25 00:00:00.000000,dry,14.9,8.7,21.5,64.1,0.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1570.0,2024.0,10,26.0,2024-10-26 00:00:00.000000,dry,17.0,10.7,24.0,68.3,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1571.0,2024.0,10,27.0,2024-10-27 00:00:00.000000,dry,16.0,14.0,18.8,79.4,0.0,1.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1572.0,2024.0,10,28.0,2024-10-28 00:00:00.000000,dry,15.7,12.3,20.4,75.9,0.0,2.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1573.0,2024.0,10,29.0,2024-10-29 00:00:00.000000,dry,15.0,13.4,18.3,64.6,0.0,2.3,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1574.0,2024.0,10,30.0,2024-10-30 00:00:00.000000,dry,15.7,11.4,21.4,71.3,0.0,1.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1575.0,2024.0,10,31.0,2024-10-31 00:00:00.000000,dry,15.9,11.0,22.6,67.8,0.0,1.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1576.0,2024.0,11,1.0,2024-11-01 00:00:00.000000,dry,15.3,12.9,18.7,70.8,0.0,1.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1577.0,2024.0,11,2.0,2024-11-02 00:00:00.000000,dry,18.1,13.0,25.1,58.9,0.0,1.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1578.0,2024.0,11,3.0,2024-11-03 00:00:00.000000,dry,17.6,13.0,23.5,71.1,0.0,2.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1579.0,2024.0,11,4.0,2024-11-04 00:00:00.000000,dry,14.8,8.9,18.3,62.0,0.1,2.9,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1580.0,2024.0,11,5.0,2024-11-05 00:00:00.000000,dry,9.1,5.6,14.7,49.8,0.0,2.1,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1581.0,2024.0,11,6.0,2024-11-06 00:00:00.000000,dry,7.5,4.1,12.5,46.1,0.0,2.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1582.0,2024.0,11,7.0,2024-11-07 00:00:00.000000,dry,7.8,1.6,15.7,48.1,0.0,1.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1583.0,2024.0,11,8.0,2024-11-08 00:00:00.000000,dry,10.2,3.1,18.1,50.8,0.0,1.5,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1584.0,2024.0,11,9.0,2024-11-09 00:00:00.000000,dry,12.9,6.8,20.3,55.8,0.0,1.4,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1585.0,2024.0,11,10.0,2024-11-10 00:00:00.000000,dry,14.4,10.3,21.0,64.0,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1586.0,2024.0,11,11.0,2024-11-11 00:00:00.000000,dry,14.6,9.7,21.8,64.5,0.0,1.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1587.0,2024.0,11,12.0,2024-11-12 00:00:00.000000,dry,14.3,11.0,19.2,66.8,0.0,2.2,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1588.0,2024.0,11,13.0,2024-11-13 00:00:00.000000,dry,14.2,8.3,21.3,62.9,0.0,1.7,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1589.0,2024.0,11,14.0,2024-11-14 00:00:00.000000,dry,14.8,13.2,16.8,68.4,0.1,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1590.0,2024.0,11,15.0,2024-11-15 00:00:00.000000,dry,17.0,13.7,21.5,65.1,0.0,1.8,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
1591.0,2024.0,11,16.0,2024-11-16 00:00:00.000000,dry,17.0,14.4,22.6,72.5,6.5,2.6,0,0.0,ASOS_DAILY,2025-07-10 05:15:47,,,,
