tm,ta,rn,ws,wd,hm,pa
2022-06-10 15:00:00,22.2,1.2,0.4,0.0,79,1003.2
2022-06-10 20:00:00,20.9,0.0,3.4,320.0,76,1004.2
2022-06-10 21:00:00,20.4,0.0,0.7,290.0,71,1004.1
2022-06-13 03:00:00,21.3,2.4,1.1,90.0,90,1000.8
2022-06-13 04:00:00,20.3,15.5,2.2,20.0,92,1000.7
2022-06-13 05:00:00,19.7,0.1,1.2,90.0,84,1000.5
2022-06-13 14:00:00,28.7,0.0,1.4,90.0,56,996.9
2022-06-13 16:00:00,24.0,0.0,3.5,340.0,70,997.1
2022-06-13 17:00:00,25.0,0.0,3.0,50.0,64,996.8
2022-06-14 23:00:00,18.8,0.0,3.6,70.0,63,998.1
2022-06-15 00:00:00,17.7,0.0,3.3,50.0,72,997.6
2022-06-15 01:00:00,17.1,0.0,3.0,50.0,78,997.2
2022-06-15 02:00:00,16.5,1.2,1.3,50.0,85,997.4
2022-06-15 03:00:00,15.9,4.7,1.8,50.0,91,996.9
2022-06-15 04:00:00,15.4,2.5,2.8,50.0,94,996.3
2022-06-15 05:00:00,15.2,0.8,2.2,50.0,93,996.7
2022-06-15 06:00:00,15.0,0.2,2.5,70.0,95,996.6
2022-06-15 07:00:00,15.0,0.1,3.1,50.0,95,996.5
2022-06-15 08:00:00,15.3,0.0,3.6,50.0,95,996.5
2022-06-15 09:00:00,15.5,1.0,3.2,50.0,95,996.6
2022-06-15 10:00:00,15.9,0.8,2.7,50.0,96,996.6
2022-06-15 11:00:00,16.3,3.1,2.2,50.0,96,996.6
2022-06-15 12:00:00,16.7,0.5,2.1,50.0,96,996.5
2022-06-15 13:00:00,17.4,0.2,2.0,50.0,93,996.2
2022-06-15 14:00:00,17.9,0.0,2.0,70.0,92,995.8
2022-06-15 15:00:00,18.3,1.4,2.5,50.0,93,995.5
2022-06-15 16:00:00,19.1,0.0,2.9,50.0,90,995.2
2022-06-15 17:00:00,19.3,0.0,2.2,50.0,89,995.1
2022-06-15 22:00:00,19.8,0.1,2.4,230.0,92,996.0
2022-06-15 23:00:00,19.3,1.9,0.5,270.0,93,995.7
2022-06-16 00:00:00,19.2,0.0,1.4,270.0,93,995.7
2022-06-16 01:00:00,19.0,0.3,1.7,270.0,95,995.7
2022-06-16 02:00:00,18.6,0.1,2.7,250.0,94,995.9
2022-06-16 03:00:00,18.2,0.0,2.3,270.0,95,996.1
2022-06-16 06:00:00,17.7,0.0,2.8,270.0,93,997.4
2022-06-16 07:00:00,17.8,0.1,2.8,270.0,93,997.9
2022-06-16 08:00:00,18.1,0.0,2.2,270.0,92,998.3
2022-06-16 09:00:00,18.3,0.2,2.2,270.0,91,998.4
2022-06-18 15:00:00,23.7,0.0,2.6,200.0,81,996.8
2022-06-23 08:00:00,25.1,0.0,2.0,90.0,78,994.0
2022-06-23 09:00:00,24.7,0.8,2.3,110.0,82,993.3
2022-06-23 10:00:00,25.1,0.4,1.4,90.0,84,992.3
2022-06-23 13:00:00,25.7,3.0,2.3,140.0,88,988.7
2022-06-23 14:00:00,25.0,9.5,2.9,200.0,96,988.4
2022-06-23 15:00:00,24.7,7.8,5.4,200.0,97,987.8
2022-06-23 16:00:00,24.4,3.1,4.7,230.0,96,987.3
2022-06-23 17:00:00,24.4,1.9,4.0,180.0,99,986.7
2022-06-23 18:00:00,24.2,9.8,4.7,200.0,99,985.6
2022-06-23 19:00:00,24.0,31.4,3.4,230.0,100,985.4
2022-06-23 20:00:00,23.6,15.3,4.7,200.0,99,985.6
2022-06-23 21:00:00,23.5,0.1,4.2,200.0,97,985.9
2022-06-23 22:00:00,23.5,9.9,3.5,200.0,99,985.9
2022-06-23 23:00:00,23.3,8.6,4.0,200.0,99,985.2
2022-06-24 00:00:00,23.5,1.4,3.7,200.0,100,984.2
2022-06-24 01:00:00,23.4,14.4,3.4,230.0,100,983.6
2022-06-24 02:00:00,23.0,4.4,3.7,200.0,99,983.4
2022-06-24 03:00:00,22.4,0.1,1.6,230.0,98,983.4
2022-06-24 04:00:00,22.1,0.0,1.8,230.0,99,983.3
2022-06-24 06:00:00,20.7,0.0,3.4,230.0,98,985.4
2022-06-24 07:00:00,20.8,0.2,3.4,200.0,99,986.3
2022-06-24 08:00:00,21.3,0.0,2.8,200.0,99,986.9
2022-06-24 15:00:00,22.5,0.0,2.7,230.0,93,988.7
2022-06-27 01:00:00,26.6,0.2,2.2,250.0,83,1000.3
2022-06-27 02:00:00,26.2,0.4,2.1,200.0,87,1000.0
2022-06-27 03:00:00,26.0,0.0,1.9,180.0,86,999.5
2022-06-27 04:00:00,25.8,0.4,0.5,50.0,89,999.6
2022-06-27 05:00:00,25.4,0.2,0.8,70.0,90,999.4
2022-06-27 07:00:00,25.7,0.0,1.1,70.0,89,999.3
2022-06-27 08:00:00,26.2,0.0,0.8,70.0,87,999.1
2022-06-27 09:00:00,26.8,0.0,2.2,110.0,83,998.7
2022-06-27 10:00:00,27.2,0.0,2.5,160.0,81,998.6
2022-06-27 11:00:00,28.0,0.0,2.8,160.0,79,998.5
2022-06-27 12:00:00,27.8,0.3,2.4,140.0,83,997.5
2022-06-27 13:00:00,27.6,1.6,2.5,160.0,86,997.1
2022-06-27 14:00:00,26.6,1.3,3.6,180.0,88,996.7
2022-06-27 15:00:00,26.6,0.5,2.6,180.0,90,995.6
2022-06-27 16:00:00,26.7,0.7,2.1,200.0,91,995.5
2022-06-27 17:00:00,26.3,0.5,5.4,200.0,89,995.2
2022-06-27 18:00:00,26.4,0.0,2.4,160.0,87,993.9
2022-06-27 19:00:00,26.9,0.0,4.3,200.0,84,994.4
2022-06-27 20:00:00,27.1,0.0,4.7,200.0,81,994.2
2022-06-27 21:00:00,27.3,0.0,4.2,200.0,80,994.7
2022-06-27 22:00:00,27.3,0.0,4.0,200.0,80,994.9
2022-06-28 01:00:00,27.7,0.0,3.5,200.0,77,994.1
2022-06-28 02:00:00,27.5,0.0,4.6,200.0,77,994.0
2022-06-28 03:00:00,27.4,0.0,3.1,200.0,77,993.6
2022-06-28 04:00:00,27.0,0.0,6.2,200.0,80,993.4
2022-06-28 05:00:00,26.3,1.2,8.5,200.0,83,993.0
2022-06-28 06:00:00,27.0,0.0,8.6,180.0,79,992.9
2022-06-28 11:00:00,27.8,0.0,8.4,200.0,77,992.5
2022-06-28 12:00:00,27.7,0.0,7.1,200.0,77,992.6
2022-06-28 13:00:00,27.8,0.0,6.7,200.0,77,992.3
2022-06-28 14:00:00,27.2,0.0,5.8,200.0,82,992.1
2022-06-28 15:00:00,26.3,3.2,6.8,200.0,87,991.9
2022-06-28 18:00:00,27.0,0.0,4.2,200.0,83,992.1
2022-06-28 19:00:00,27.1,0.0,5.6,200.0,83,992.3
2022-06-28 20:00:00,27.2,0.0,5.3,200.0,81,992.5
2022-06-28 21:00:00,26.3,0.8,3.9,200.0,87,992.6
2022-06-28 22:00:00,26.8,0.0,3.5,200.0,82,992.8
2022-06-28 23:00:00,26.3,0.3,3.0,180.0,85,992.8
2022-06-29 00:00:00,25.7,0.8,3.5,180.0,89,992.4
2022-06-29 01:00:00,25.3,0.9,3.7,200.0,93,991.8
2022-06-29 02:00:00,24.8,7.8,3.5,180.0,95,990.9
2022-06-29 03:00:00,24.8,1.3,6.1,200.0,96,991.0
2022-06-29 04:00:00,25.1,0.4,8.8,200.0,95,990.6
2022-06-29 05:00:00,24.9,0.9,4.2,200.0,96,991.6
2022-06-29 06:00:00,24.9,0.0,5.1,200.0,95,992.4
2022-06-29 07:00:00,25.0,0.0,4.8,200.0,94,992.6
2022-06-29 08:00:00,25.0,0.1,6.1,200.0,95,993.2
2022-06-29 09:00:00,25.2,0.0,5.0,200.0,94,994.0
2022-06-29 10:00:00,25.2,0.0,3.0,200.0,94,994.4
2022-06-29 11:00:00,25.4,0.0,3.4,200.0,93,995.0
2022-06-29 12:00:00,25.3,0.5,3.2,200.0,96,995.1
2022-06-29 13:00:00,25.1,10.2,2.6,200.0,97,995.2
2022-06-29 14:00:00,25.1,0.0,3.2,230.0,95,995.4
2022-06-29 15:00:00,25.8,1.8,3.2,200.0,93,995.2
2022-06-29 16:00:00,25.8,0.2,3.6,180.0,95,995.1
2022-06-29 17:00:00,25.8,0.9,3.9,200.0,94,994.6
2022-06-29 18:00:00,26.0,0.1,2.4,230.0,93,994.6
2022-06-29 19:00:00,25.8,0.4,4.2,200.0,94,995.1
2022-06-29 20:00:00,25.3,4.7,3.4,180.0,97,995.6
2022-06-29 21:00:00,24.5,3.1,2.6,200.0,97,996.2
2022-06-29 22:00:00,24.5,0.5,2.7,200.0,98,997.3
2022-06-29 23:00:00,24.5,1.3,1.4,200.0,98,997.7
2022-06-30 00:00:00,24.5,2.7,2.4,200.0,100,997.6
2022-06-30 01:00:00,24.4,5.8,1.5,200.0,99,997.7
2022-06-30 02:00:00,24.3,3.2,2.7,230.0,100,997.9
2022-06-30 03:00:00,23.4,2.8,1.8,200.0,99,998.2
2022-06-30 04:00:00,22.9,14.1,1.8,230.0,100,998.5
2022-06-30 05:00:00,22.7,12.3,1.2,140.0,100,998.6
2022-06-30 06:00:00,22.5,20.8,2.5,50.0,100,999.0
2022-06-30 07:00:00,22.4,7.9,2.1,50.0,100,999.1
2022-06-30 08:00:00,22.4,17.6,2.1,110.0,100,1000.3
2022-06-30 09:00:00,22.4,3.8,2.2,110.0,100,1000.3
2022-06-30 10:00:00,22.3,8.0,2.2,110.0,100,1000.5
2022-06-30 11:00:00,22.6,23.8,2.1,90.0,100,1000.2
2022-06-30 12:00:00,23.0,0.9,1.6,70.0,99,1000.8
2022-06-30 13:00:00,22.9,3.0,3.1,50.0,100,1001.3
2022-06-30 14:00:00,22.9,7.9,2.1,70.0,99,1000.8
2022-06-30 15:00:00,22.5,8.2,3.6,50.0,98,1000.5
2022-06-30 16:00:00,22.2,5.8,3.9,70.0,100,1000.7
2022-06-30 17:00:00,21.3,11.5,4.1,70.0,100,1000.7
2022-06-30 18:00:00,21.2,11.8,3.5,50.0,100,1000.9
2022-06-30 19:00:00,21.2,2.2,3.2,50.0,100,1001.4
2022-06-30 20:00:00,21.3,2.7,2.9,50.0,99,1001.8
2022-06-30 21:00:00,21.4,1.0,1.9,50.0,99,1002.1
2022-06-30 22:00:00,21.5,1.0,1.5,50.0,99,1002.7
2022-06-30 23:00:00,21.7,0.1,0.8,50.0,99,1003.1
2022-07-04 13:00:00,30.3,0.0,3.1,320.0,68,995.5
2022-07-04 14:00:00,30.1,0.0,1.8,250.0,71,995.2
2022-07-04 15:00:00,30.9,0.0,2.3,270.0,67,994.7
2022-07-05 09:00:00,27.9,0.0,0.8,290.0,78,995.4
2022-07-05 10:00:00,29.4,0.0,1.1,290.0,75,995.3
2022-07-05 14:00:00,31.5,0.0,3.3,270.0,72,994.0
2022-07-05 15:00:00,32.4,0.0,3.0,200.0,63,993.9
2022-07-06 15:00:00,32.6,0.0,2.4,110.0,64,996.4
2022-07-06 21:00:00,31.4,0.0,2.4,110.0,70,996.6
2022-07-06 22:00:00,27.8,0.7,4.6,250.0,84,997.9
2022-07-06 23:00:00,26.6,15.4,1.4,70.0,91,997.5
2022-07-07 00:00:00,26.7,0.0,2.3,50.0,93,997.3
2022-07-07 15:00:00,29.7,0.0,3.9,180.0,76,994.4
2022-07-07 18:00:00,29.6,0.0,3.7,200.0,78,993.7
2022-07-07 19:00:00,29.1,0.0,5.0,180.0,81,993.6
2022-07-07 21:00:00,27.7,0.0,3.8,230.0,87,994.4
2022-07-07 22:00:00,26.9,0.0,3.7,230.0,92,994.7
2022-07-07 23:00:00,27.0,0.0,2.7,200.0,89,994.2
2022-07-08 01:00:00,27.0,0.0,3.5,200.0,86,993.8
2022-07-08 02:00:00,25.8,1.7,4.3,230.0,91,993.8
2022-07-08 03:00:00,25.2,0.0,3.9,230.0,91,993.7
2022-07-08 05:00:00,25.1,0.0,2.5,230.0,91,993.6
2022-07-08 06:00:00,24.9,0.0,4.1,230.0,89,993.7
2022-07-08 08:00:00,25.1,0.0,3.3,230.0,88,994.0
2022-07-08 09:00:00,25.2,0.0,2.3,230.0,87,994.1
2022-07-08 10:00:00,25.5,0.0,3.3,200.0,86,993.9
2022-07-08 12:00:00,26.4,0.0,2.0,230.0,79,993.4
2022-07-08 13:00:00,26.6,0.0,2.8,200.0,80,992.9
2022-07-08 15:00:00,27.0,0.0,2.7,270.0,79,992.0
2022-07-08 16:00:00,27.4,0.0,2.4,270.0,78,991.7
2022-07-08 23:00:00,24.8,0.0,3.0,270.0,87,992.8
2022-07-09 00:00:00,24.0,0.0,3.4,250.0,93,992.7
2022-07-09 01:00:00,24.0,0.1,1.8,270.0,94,992.3
2022-07-09 02:00:00,24.1,0.0,1.1,270.0,93,992.0
2022-07-09 05:00:00,24.0,0.0,1.4,250.0,95,992.2
2022-07-09 06:00:00,24.0,0.0,1.5,250.0,94,992.6
2022-07-09 07:00:00,24.1,0.0,2.0,270.0,94,993.1
2022-07-09 08:00:00,24.3,0.0,1.0,270.0,93,993.4
2022-07-09 09:00:00,24.5,0.0,1.5,290.0,93,993.3
2022-07-10 22:00:00,28.5,0.0,2.2,270.0,59,994.5
2022-07-11 01:00:00,26.3,0.0,4.0,250.0,72,995.6
2022-07-11 02:00:00,24.9,1.1,0.7,180.0,79,995.1
2022-07-11 16:00:00,28.7,0.9,2.4,70.0,78,995.2
2022-07-11 17:00:00,27.5,7.0,3.1,50.0,85,995.1
2022-07-11 18:00:00,27.8,0.0,2.1,50.0,81,995.5
2022-07-13 03:00:00,26.9,0.1,0.7,90.0,81,996.5
2022-07-13 04:00:00,26.5,0.0,2.2,90.0,84,995.9
2022-07-13 05:00:00,26.1,0.0,1.7,90.0,87,995.4
2022-07-13 06:00:00,25.8,0.1,1.9,70.0,89,995.7
2022-07-13 07:00:00,25.4,0.5,2.7,110.0,89,995.7
2022-07-13 08:00:00,25.1,0.5,2.3,110.0,89,995.8
2022-07-13 09:00:00,24.9,1.0,2.2,70.0,93,995.0
2022-07-13 10:00:00,24.8,1.8,2.0,110.0,94,995.1
2022-07-13 11:00:00,24.3,16.1,1.4,90.0,97,994.9
2022-07-13 12:00:00,24.1,3.7,2.2,90.0,96,993.8
2022-07-13 13:00:00,24.1,3.9,1.5,90.0,97,992.6
2022-07-13 14:00:00,24.0,6.4,2.2,110.0,99,991.3
2022-07-13 15:00:00,24.1,22.6,2.7,110.0,100,989.5
2022-07-13 16:00:00,24.4,22.3,3.7,140.0,99,988.6
2022-07-13 17:00:00,24.3,13.1,1.7,340.0,99,989.7
2022-07-13 18:00:00,24.4,14.1,0.4,0.0,97,989.2
2022-07-13 19:00:00,24.4,6.7,1.3,50.0,99,989.0
2022-07-13 20:00:00,24.4,1.4,1.4,20.0,98,989.1
2022-07-13 21:00:00,24.8,0.1,1.8,200.0,98,989.2
2022-07-13 22:00:00,25.0,0.1,2.2,200.0,98,989.3
2022-07-13 23:00:00,25.0,0.0,1.7,230.0,97,989.5
2022-07-14 00:00:00,25.0,0.0,1.6,230.0,97,989.1
2022-07-14 01:00:00,24.8,0.1,3.5,230.0,97,989.0
2022-07-14 02:00:00,24.3,0.1,2.9,250.0,96,989.0
2022-07-14 03:00:00,23.7,0.0,2.8,250.0,96,989.0
2022-07-14 04:00:00,23.4,0.1,2.0,250.0,96,988.7
2022-07-14 05:00:00,23.3,0.3,1.3,250.0,98,988.9
2022-07-14 06:00:00,23.4,0.2,1.2,270.0,98,989.1
2022-07-14 07:00:00,23.6,0.1,0.0,0.0,96,989.2
2022-07-16 06:00:00,23.7,0.0,1.8,140.0,87,987.6
2022-07-16 10:00:00,26.2,0.0,2.3,180.0,78,988.0
2022-07-16 11:00:00,26.6,0.0,3.3,200.0,74,987.8
2022-07-16 12:00:00,27.8,0.0,2.1,250.0,68,987.8
2022-07-16 13:00:00,27.7,0.0,3.4,270.0,71,987.7
2022-07-16 14:00:00,27.4,0.0,2.7,50.0,74,987.9
2022-07-16 15:00:00,26.9,0.0,2.2,70.0,75,987.9
2022-07-16 16:00:00,27.0,0.0,2.9,50.0,75,987.9
2022-07-16 17:00:00,24.9,7.8,1.6,20.0,89,988.4
2022-07-16 18:00:00,24.0,26.2,1.6,340.0,92,988.8
2022-07-16 19:00:00,24.8,0.0,1.4,340.0,89,988.9
2022-07-17 11:00:00,25.6,0.0,2.4,230.0,84,990.8
2022-07-17 12:00:00,25.5,0.0,2.2,200.0,83,991.0
2022-07-17 13:00:00,27.4,0.0,1.1,250.0,79,990.4
2022-07-20 20:00:00,27.3,0.0,1.8,20.0,74,995.4
2022-07-20 21:00:00,26.9,0.0,1.6,360.0,75,995.7
2022-07-20 22:00:00,26.2,0.3,1.4,20.0,81,995.8
2022-07-20 23:00:00,25.3,0.0,1.8,50.0,79,995.3
2022-07-21 00:00:00,24.3,0.8,1.7,90.0,85,994.8
2022-07-21 01:00:00,24.0,0.9,2.8,50.0,91,994.3
2022-07-21 02:00:00,23.6,0.5,2.5,50.0,92,993.4
2022-07-21 03:00:00,22.6,0.1,3.0,70.0,89,992.6
2022-07-21 04:00:00,22.0,1.2,2.6,50.0,94,992.2
2022-07-21 05:00:00,21.2,0.7,3.2,50.0,94,991.3
2022-07-21 06:00:00,21.0,2.7,3.5,50.0,97,991.6
2022-07-21 07:00:00,20.9,1.4,2.9,20.0,96,991.1
2022-07-21 08:00:00,21.1,1.7,3.9,50.0,96,990.9
2022-07-21 09:00:00,21.6,1.0,3.5,50.0,96,990.4
2022-07-21 10:00:00,22.4,0.2,3.0,50.0,93,990.3
2022-07-21 11:00:00,23.3,0.0,2.2,340.0,87,990.7
2022-07-21 14:00:00,23.6,0.0,4.2,320.0,87,991.5
2022-07-21 15:00:00,24.1,0.0,3.4,320.0,87,991.7
2022-07-22 13:00:00,26.3,1.0,2.3,320.0,78,995.2
2022-07-22 14:00:00,27.3,4.2,2.3,270.0,75,995.1
2022-07-22 15:00:00,26.3,0.0,2.0,320.0,77,995.3
2022-07-22 16:00:00,26.5,0.0,2.7,250.0,79,995.3
2022-07-23 16:00:00,27.1,0.0,2.5,110.0,69,993.9
2022-07-23 17:00:00,26.1,0.5,2.8,110.0,78,993.9
2022-07-23 18:00:00,25.6,0.2,2.2,110.0,82,993.0
2022-07-23 19:00:00,25.2,0.6,1.9,20.0,87,993.0
2022-07-23 20:00:00,24.4,2.2,3.4,50.0,92,992.9
2022-07-23 21:00:00,23.7,0.4,2.4,50.0,90,993.3
2022-07-23 22:00:00,23.2,1.0,2.7,70.0,92,993.2
2022-07-23 23:00:00,22.5,3.9,3.2,70.0,95,992.7
2022-07-24 00:00:00,22.3,1.1,2.8,70.0,96,992.1
2022-07-24 01:00:00,22.1,1.2,3.3,50.0,96,991.9
2022-07-24 02:00:00,22.1,0.0,2.8,70.0,96,991.4
2022-07-24 03:00:00,22.2,0.0,2.6,70.0,96,991.0
2022-07-24 04:00:00,22.3,0.0,2.6,50.0,95,990.8
2022-07-24 16:00:00,27.3,0.0,1.3,290.0,79,992.1
2022-07-24 17:00:00,27.9,0.0,2.5,320.0,77,992.5
2022-07-30 15:00:00,33.8,0.9,3.5,70.0,62,997.8
2022-07-30 16:00:00,33.6,0.1,2.4,110.0,59,997.5
2022-07-30 20:00:00,30.9,0.0,1.8,90.0,68,998.3
2022-07-30 21:00:00,30.0,0.0,2.2,50.0,73,998.3
2022-07-31 07:00:00,27.8,0.0,2.2,70.0,78,997.0
2022-07-31 08:00:00,28.0,0.0,3.1,50.0,78,996.8
2022-07-31 10:00:00,28.8,0.0,2.0,70.0,77,997.1
2022-07-31 11:00:00,28.6,0.0,2.5,70.0,78,996.8
2022-07-31 12:00:00,28.2,1.3,2.0,50.0,83,996.7
2022-07-31 13:00:00,28.0,0.5,2.0,70.0,84,996.6
2022-07-31 14:00:00,27.4,5.4,2.6,50.0,89,996.3
2022-07-31 15:00:00,27.0,3.0,2.9,50.0,91,995.8
2022-07-31 16:00:00,26.8,1.7,3.3,50.0,92,995.6
2022-07-31 17:00:00,26.7,0.4,2.6,70.0,92,995.7
2022-07-31 18:00:00,26.8,0.4,2.5,50.0,92,995.4
2022-07-31 19:00:00,26.7,0.3,2.3,50.0,92,995.5
2022-07-31 20:00:00,26.4,2.9,2.8,50.0,93,995.7
2022-07-31 21:00:00,26.0,6.4,2.3,70.0,94,995.8
2022-07-31 22:00:00,25.7,14.7,2.3,50.0,95,995.8
2022-07-31 23:00:00,25.5,9.1,2.5,50.0,95,995.8
2023-06-02 14:00:00,21.5,0.0,2.4,270.0,78,991.8
2023-06-06 15:00:00,22.6,0.0,5.5,290.0,63,996.7
2023-06-06 16:00:00,23.4,0.0,3.2,250.0,63,995.5
2023-06-07 10:00:00,19.7,0.0,1.5,160.0,83,999.4
2023-06-07 11:00:00,20.4,0.0,1.4,160.0,80,999.1
2023-06-08 12:00:00,21.5,0.0,3.9,200.0,73,995.6
2023-06-08 13:00:00,21.6,0.0,1.6,180.0,74,993.6
2023-06-08 14:00:00,21.8,0.0,2.3,90.0,76,992.6
2023-06-08 15:00:00,22.0,0.1,1.6,90.0,75,992.2
2023-06-08 21:00:00,20.3,0.3,2.7,250.0,84,993.2
2023-06-08 22:00:00,20.0,0.0,1.4,180.0,86,992.2
2023-06-08 23:00:00,19.9,0.1,2.6,180.0,88,992.2
2023-06-09 00:00:00,18.6,1.4,1.7,250.0,94,991.8
2023-06-09 01:00:00,19.1,0.5,3.7,230.0,97,991.6
2023-06-09 02:00:00,19.1,0.3,3.0,250.0,99,991.6
2023-06-09 03:00:00,19.0,0.3,2.3,290.0,96,992.0
2023-06-09 04:00:00,18.9,0.1,2.3,250.0,95,992.3
2023-06-10 16:00:00,24.6,0.0,3.6,270.0,67,994.1
2023-06-10 17:00:00,22.8,0.0,4.4,290.0,74,994.2
2023-06-10 23:00:00,20.3,0.2,2.0,50.0,84,995.1
2023-06-11 00:00:00,19.6,0.6,2.5,290.0,90,995.9
2023-06-11 01:00:00,19.2,3.1,1.8,50.0,95,995.9
2023-06-11 02:00:00,18.6,1.8,2.6,70.0,94,995.0
2023-06-11 03:00:00,18.3,9.3,2.3,70.0,98,995.0
2023-06-11 04:00:00,18.2,11.9,2.4,50.0,100,995.1
2023-06-11 05:00:00,18.0,4.5,2.4,50.0,97,994.9
2023-06-11 07:00:00,18.0,1.6,2.3,50.0,96,995.6
2023-06-11 13:00:00,23.8,0.0,3.2,290.0,73,994.8
2023-06-11 14:00:00,25.6,0.0,2.7,290.0,64,994.1
2023-06-12 17:00:00,23.6,0.0,2.9,270.0,64,994.2
2023-06-12 18:00:00,22.6,0.0,2.7,270.0,68,994.1
2023-06-12 19:00:00,22.6,0.0,1.5,360.0,67,993.7
2023-06-13 02:00:00,20.4,0.0,1.3,340.0,75,994.2
2023-06-13 04:00:00,20.2,0.0,1.6,270.0,78,994.3
2023-06-14 14:00:00,23.6,0.4,2.6,360.0,73,995.1
2023-06-14 15:00:00,20.0,30.2,2.1,270.0,90,995.3
2023-06-14 16:00:00,20.6,0.0,0.6,360.0,87,995.0
2023-06-20 13:00:00,24.8,0.0,3.2,70.0,59,994.7
2023-06-20 14:00:00,25.0,0.0,2.5,140.0,58,994.5
2023-06-20 15:00:00,25.1,0.0,3.8,140.0,57,992.8
2023-06-20 16:00:00,24.6,0.0,2.4,70.0,61,992.6
2023-06-20 17:00:00,24.9,0.0,2.0,50.0,59,992.8
2023-06-20 22:00:00,24.4,0.0,1.4,70.0,68,993.0
2023-06-20 23:00:00,23.0,0.9,1.2,230.0,81,993.4
2023-06-21 00:00:00,21.4,5.5,0.7,70.0,89,993.5
2023-06-21 01:00:00,20.6,5.5,1.8,70.0,95,992.8
2023-06-21 02:00:00,20.2,3.5,2.9,70.0,96,991.7
2023-06-21 03:00:00,19.8,1.0,2.8,50.0,96,991.2
2023-06-21 04:00:00,19.3,8.3,2.4,50.0,98,991.1
2023-06-21 05:00:00,19.3,1.3,2.8,50.0,97,991.2
2023-06-21 06:00:00,19.4,1.0,2.1,70.0,98,991.4
2023-06-21 07:00:00,19.4,2.8,2.9,50.0,98,991.3
2023-06-21 08:00:00,19.6,0.5,2.8,50.0,99,991.2
2023-06-21 09:00:00,19.8,0.1,2.7,50.0,97,991.3
2023-06-21 10:00:00,20.0,0.4,2.2,50.0,98,991.0
2023-06-21 11:00:00,20.4,0.1,2.3,50.0,97,990.9
2023-06-21 12:00:00,20.6,0.0,1.9,50.0,94,990.9
2023-06-21 13:00:00,21.4,0.1,1.6,20.0,92,990.5
2023-06-21 14:00:00,21.4,0.0,0.5,50.0,93,990.5
2023-06-21 15:00:00,21.8,0.3,1.8,290.0,93,990.4
2023-06-21 19:00:00,21.5,0.0,2.8,320.0,87,990.9
2023-06-22 18:00:00,24.4,0.0,3.6,250.0,72,992.4
2023-06-22 19:00:00,24.1,0.0,2.5,250.0,74,993.2
2023-06-26 04:00:00,25.5,0.0,4.3,110.0,68,996.4
2023-06-26 05:00:00,23.6,1.2,2.2,70.0,85,995.8
2023-06-26 06:00:00,22.4,8.7,2.4,90.0,95,996.5
2023-06-26 07:00:00,22.3,4.4,2.2,70.0,93,996.7
2023-06-26 08:00:00,22.5,0.0,2.3,70.0,93,996.6
2023-06-26 09:00:00,23.1,0.6,1.9,90.0,94,996.6
2023-06-26 10:00:00,23.4,0.2,2.6,140.0,91,996.3
2023-06-26 11:00:00,24.2,0.0,4.0,180.0,88,996.4
2023-06-26 14:00:00,24.5,0.2,2.5,200.0,91,995.7
2023-06-26 15:00:00,24.1,4.6,1.9,180.0,96,995.7
2023-06-26 16:00:00,24.9,0.2,3.0,200.0,91,995.0
2023-06-26 19:00:00,24.8,0.2,4.0,180.0,89,994.7
2023-06-26 20:00:00,24.2,4.0,3.6,200.0,95,994.5
2023-06-26 21:00:00,24.2,0.0,4.1,200.0,94,994.8
2023-06-26 22:00:00,24.0,1.6,3.4,200.0,98,994.8
2023-06-26 23:00:00,23.7,4.4,3.3,200.0,96,994.8
2023-06-27 00:00:00,23.5,0.0,4.5,200.0,95,994.6
2023-06-27 01:00:00,23.2,0.0,4.3,200.0,95,994.2
2023-06-27 02:00:00,22.4,2.2,4.8,250.0,97,994.7
2023-06-27 03:00:00,21.9,0.3,2.9,250.0,94,994.9
2023-06-28 01:00:00,25.0,0.0,2.6,230.0,82,998.3
2023-06-28 07:00:00,24.3,0.0,0.9,250.0,87,997.9
2023-06-28 08:00:00,25.0,0.0,2.1,230.0,82,998.7
2023-06-29 04:00:00,25.4,0.0,2.1,180.0,89,994.4
2023-06-29 07:00:00,25.5,0.0,1.4,110.0,89,993.9
2023-06-29 08:00:00,25.3,1.5,2.0,160.0,91,993.5
2023-06-29 09:00:00,25.1,2.4,2.3,160.0,96,992.6
2023-06-29 10:00:00,25.0,3.5,2.0,110.0,95,992.3
2023-06-29 11:00:00,24.6,14.0,2.4,140.0,98,992.0
2023-06-29 12:00:00,23.6,23.8,1.6,200.0,97,991.4
2023-06-29 13:00:00,24.6,0.9,3.2,160.0,97,989.9
2023-06-29 14:00:00,24.6,2.2,3.1,160.0,98,988.4
2023-06-29 15:00:00,24.0,3.2,2.4,200.0,97,988.2
2023-06-29 16:00:00,23.3,9.8,2.1,160.0,97,988.0
2023-06-29 17:00:00,23.5,0.2,0.6,180.0,96,987.6
2023-06-29 18:00:00,23.6,0.2,2.5,200.0,99,987.4
2023-06-29 19:00:00,23.7,1.0,3.2,200.0,99,987.6
2023-06-29 20:00:00,23.6,1.0,3.1,200.0,99,988.1
2023-06-29 21:00:00,23.4,0.1,3.3,200.0,99,988.6
2023-06-29 22:00:00,23.4,0.0,2.4,200.0,98,988.9
2023-06-29 23:00:00,23.3,0.0,2.6,250.0,98,989.5
2023-06-30 00:00:00,23.2,0.0,1.8,200.0,99,989.4
